,dam_stats_key,t_date,month_year,t_month,t_year,dam_name,dam_class,total_dam_capacity_ML,height_m,storage_ml,percentage_capacity
15630,d170fdfa-79e8-4c5b-9047-1329f01fc3ec,2017-10-06,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,17.14,15200.0,45.35
15631,fcc82965-7fc1-427c-9d64-b64818287e6c,2017-10-07,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,17.13,15178.0,45.28
15632,30eb6d0e-8b1a-423c-8687-65c4e8b3d5c1,2017-10-08,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,17.11,15134.0,45.15
15633,2dded80e-047e-42e4-acde-8c408b5a73c1,2017-10-09,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,17.07,15046.0,44.89
15634,234b5449-7b95-4733-9599-f80b73d440aa,2017-10-10,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,17.06,15024.0,44.83
15635,83d42f01-1e2c-41c8-81c6-8176e13234cd,2017-10-11,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,17.05,15002.0,44.76
15636,7260ef42-29b4-4a72-a984-3dc970f6f1d3,2017-10-12,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,17.02,14936.0,44.56
15637,9b051967-dd33-4b1b-a031-677908e31a4f,2017-10-13,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,17.0,14892.0,44.43
15638,fcca0ae5-5825-4b7b-ab70-d9cd6ede13d1,2017-10-14,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,16.95,14782.0,44.10
15639,d093a3e9-76d7-4668-ad46-c60f4564f3ef,2017-10-15,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,16.94,14760.0,44.04
15640,50f86374-72dd-4558-ac0f-35fd797875de,2017-10-16,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,16.96,14804.0,44.17
15641,1e41a21b-f98e-48e9-9d7b-b8964d7c2ce9,2017-10-17,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,16.96,14804.0,44.17
15642,49bff7d3-8474-4e85-a37a-309cca9c5d2f,2017-10-18,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,17.01,14914.0,44.50
15643,a1ae146c-7b17-459a-ac76-65dfe7efe7c7,2017-10-19,October 2017,10,2017,STEENBRAS LOWER,Major Dam,33517.0,17.04,14980.0,44.69
15644,8b1e13cc-1bb9-42e2-888a-b847fb528d6b,2012-01-01,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.17,29620.0,93.24
15645,18f03900-a1d4-4d52-93bb-7be36ab6299d,2012-01-02,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.17,29620.0,93.24
15646,447fdd4c-f1ba-40bc-9702-7119b823a02e,2012-01-03,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.15,29570.0,93.08
15647,736f2d31-07a5-458e-82a1-0940f79c0e49,2012-01-04,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.17,29620.0,93.24
15648,e77dd6cb-536d-41c3-b8c7-91fb3efbee2f,2012-01-05,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.05,29317.0,92.29
15649,2818e3eb-b310-4362-a8c5-c3a4bd7bb177,2012-01-06,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.14,29545.0,93.01
15650,a6af0b57-8e7b-4b9a-8eda-ed2626d3af43,2012-01-07,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.12,29495.0,92.85
15651,d7410c2a-9099-424f-9a64-1b483dda6f95,2012-01-08,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.02,29242.0,92.05
15652,80985d98-e8d4-4270-b29c-c179f27e5478,2012-01-09,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.18,29646.0,93.32
15653,19fa66bc-001e-499e-b8db-a89a4ca0e09f,2012-01-10,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.16,29595.0,93.16
15654,b7b35f4a-3bd6-4540-b2b2-8daee7e3389b,2012-01-11,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.16,29595.0,93.16
15655,1477d63b-5955-4a23-b708-c5291bf888c9,2012-01-12,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.32,30003.0,94.45
15656,8f65cde6-5005-4c9c-8fb1-8ac41b7c48c5,2012-01-13,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.23,29773.0,93.72
15657,0e6ba2ec-f74c-4501-852f-d93210aa8c10,2012-01-14,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.39,30182.0,95.01
15658,cc67de84-26be-4864-975f-e8a7081dc441,2012-01-15,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.38,30156.0,94.93
15659,ce10d368-c03a-4a74-a886-f638eed94a8c,2012-01-16,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.38,30156.0,94.93
15660,dd5b9ae4-ac72-453a-a825-cc8112d1faa5,2012-01-17,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.14,29545.0,93.01
15661,943f3198-a4d5-4f02-a186-009a6647725c,2012-01-18,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.04,29292.0,92.21
15662,0e62e012-43c7-45e1-ae1f-5b8501fa76d0,2012-01-19,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,23.98,29141.0,91.73
15663,a8b19513-1d74-4234-a6bc-67634a76de24,2012-01-20,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,23.95,29066.0,91.50
15664,8b962d0d-3a79-47fb-8ec8-6d2ba56dd0de,2012-01-21,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,23.95,29066.0,91.50
15665,e3b3264b-663c-4035-b080-d75390573d0d,2012-01-22,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,23.86,28841.0,90.79
15666,017e1cb0-a9a2-4436-8bdf-88520ea0cc67,2012-01-23,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.35,30078.0,94.68
15667,246328fc-fb9e-4bd6-9de3-4c7844951f06,2012-01-24,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.35,30078.0,94.68
15668,054cfb90-0c8b-4857-9414-a60d4f9f5e23,2012-01-25,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.41,30233.0,95.17
15669,f0da1f52-fe73-47c2-b90f-1d7fca27afd2,2012-01-26,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.35,30078.0,94.68
15670,3f971f6e-4b38-4b64-a1e0-da4643d172ca,2012-01-27,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.32,30003.0,94.45
15671,36f82169-2cf4-4211-beee-796bf3be4899,2012-01-28,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.01,29217.0,91.97
15672,919d1b4a-11e7-4639-9373-c089e40a2b6b,2012-01-29,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.14,29545.0,93.01
15673,2ccc347c-2a71-4ae4-8867-08b254730e8e,2012-01-30,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.28,29901.0,94.13
15674,13177387-1077-422f-a218-8ccd1cddc84a,2012-01-31,January 2012,1,2012,STEENBRAS UPPER,Major Dam,31767.0,24.31,29978.0,94.37
15675,f362cff9-5783-4467-94de-89a8be008152,2012-02-01,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.35,30078.0,94.68
15676,cabe06e3-2972-42f8-8b3d-842712446510,2012-02-02,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.31,29978.0,94.37
15677,5e9c03a3-e94e-45d0-8778-c1956c6daac5,2012-02-03,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.4,30208.0,95.09
15678,6c9a4a2d-3508-428e-899e-185c702fc93d,2012-02-04,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.4,30208.0,95.09
15679,738ee1ff-8a58-44b2-aa35-0f1e7492fb91,2012-02-05,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.34,30053.0,94.60
15680,cecfb10f-4c3b-4895-bb41-5d253f09073a,2012-02-06,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.23,29773.0,93.72
15681,87bd2687-4cd2-4220-b7a9-e30a75b96516,2012-02-07,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.21,29723.0,93.57
15682,a50b322b-1c62-463a-adcf-f7de0d61bbd2,2012-02-08,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.24,29798.0,93.80
15683,1ff02ec2-4733-489d-b714-d76e19ae1663,2012-02-09,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.22,29748.0,93.64
15684,967264ee-71f7-4658-86a1-30e392e35a81,2012-02-10,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.26,29849.0,93.96
15685,a2a56bef-a379-4fe3-ba59-870641cb2ab2,2012-02-11,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.12,29495.0,92.85
15686,1438a842-0cb5-4727-ae11-0bb7cace641f,2012-02-12,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.15,29570.0,93.08
15687,670e19eb-bcb3-4018-8c0c-03a1ff229584,2012-02-13,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.31,29978.0,94.37
15688,9ec17cae-71a8-4a90-8f48-361b8bf155da,2012-02-14,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.32,30003.0,94.45
15689,00bae96b-6ae3-4ac2-a563-82c597163bb5,2012-02-15,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,24.11,29470.0,92.77
15690,0552d541-c2d1-468e-bd3b-7e50d8bc7aaf,2012-02-16,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.89,28916.0,91.03
15691,e20c497d-bb23-4657-9712-fac399a5ab4b,2012-02-17,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.75,28566.0,89.92
15692,f73e706f-f038-44b1-9fd4-36d21c7653d6,2012-02-18,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.57,28119.0,88.52
15693,e3b8266c-8547-44e1-9c08-9c76c442d8ff,2012-02-19,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.57,28119.0,88.52
15694,d92a61e4-dbcf-4032-809f-05913bed7457,2012-02-20,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.85,28816.0,90.71
15695,2987c97d-d559-428e-9957-cfb6ea743be0,2012-02-21,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.75,28566.0,89.92
15696,bcfff435-8995-4717-9cd3-6d3ae4fa794c,2012-02-22,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.68,28392.0,89.38
15697,c88af240-bc98-4fbb-85b6-d052545cf6c1,2012-02-23,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.37,27627.0,86.97
15698,fc821268-2d01-4b9e-8111-1f79d8258501,2012-02-24,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.54,28044.0,88.28
15699,6ecf2272-079c-4e98-8da7-bd872ecfb985,2012-02-25,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.35,27577.0,86.81
15700,cabe6b7a-4c83-4a2a-bec3-86f13e8f4232,2012-02-26,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.32,27505.0,86.58
15701,b4d80a9b-0fdd-4abf-a5f8-437ae9a794f9,2012-02-27,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.54,28044.0,88.28
15702,05f414aa-269f-4c11-a777-182e37c642e4,2012-02-28,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.25,27334.0,86.05
15703,152e8c97-df53-4dbc-95bb-5f68af3c478e,2012-02-29,February 2012,2,2012,STEENBRAS UPPER,Major Dam,31767.0,23.07,26898.0,84.67
15704,f17a91a4-39e9-407d-be5d-89b4f3f8cec9,2012-03-01,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,23.01,26754.0,84.22
15705,a377c8a3-c511-49b3-9ec1-c9a26fd2b187,2012-03-02,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.78,26204.0,82.49
15706,1e1ea7d1-0eeb-446b-82bb-5c5f03ae8ead,2012-03-03,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.78,26204.0,82.49
15707,6d94fb66-77cc-4a03-8b47-62d2bd46bc1a,2012-03-04,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.57,25705.0,80.92
15708,3d4cf145-47ea-4b04-9833-f06e2c313745,2012-03-05,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.78,26204.0,82.49
15709,a53bc2df-9d27-4a4a-adc2-df93fb1bc610,2012-03-06,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.75,26132.0,82.26
15710,1bd3e092-0c69-4de5-b84d-853e721d29e0,2012-03-07,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.7,26014.0,81.89
15711,8966cd8b-e533-49a7-be11-3c5b3db36692,2012-03-08,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.64,25870.0,81.44
15712,6dedc58d-4cc4-4802-8a3c-26953f5f990c,2012-03-09,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.56,25681.0,80.84
15713,77f3ebbb-a06d-4efc-95b4-9e20eb90bf06,2012-03-10,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.16,24749.0,77.91
15714,f677adb9-9110-46c6-95ea-56c092a4a041,2012-03-11,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.15,24725.0,77.83
15715,cde16416-8b20-47bd-a947-febb77275859,2012-03-12,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.38,25259.0,79.51
15716,bf5ce072-5587-41ce-b55f-ff38b05f5cbe,2012-03-13,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,22.12,24657.0,77.62
15717,a7250554-4221-4b3c-b2e8-d6f6da97b8cb,2012-03-14,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,21.19,22559.0,71.01
15718,f6bdb9ab-8004-4b01-a13b-84a758dfea07,2012-03-15,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,21.92,24197.0,76.17
15719,1c3598a6-bab7-4199-a0d7-90cd8404e8c5,2012-03-16,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,21.77,23855.0,75.09
15720,144586f8-1c1c-44cd-a8b7-ff5f68c5b53b,2012-03-17,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,21.77,23855.0,75.09
15721,edc2b401-2914-4890-825a-ab263c96cfc3,2012-03-18,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,21.41,23046.0,72.55
15722,493bdb02-1937-484b-abc2-4096ffbb6bd2,2012-03-19,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,21.69,23674.0,74.52
15723,1480fbd2-af07-4a08-9d9a-a3f7324bade3,2012-03-20,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,21.48,23202.0,73.04
15724,265b8814-2807-46fa-a8e7-4488204d0abc,2012-03-21,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,21.33,22868.0,71.99
15725,0bbfa35e-64ed-4751-bc40-38a04db8c58c,2012-03-22,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,21.31,22824.0,71.85
15726,2834ebe7-b832-4d4d-8fe8-cae228a83b2b,2012-03-23,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,20.85,21815.0,68.67
15727,98a08e88-772b-4af2-89e3-cf59f630070f,2012-03-24,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,20.69,21471.0,67.59
15728,ea32f261-34e7-4c85-809f-c85ba84a4c55,2012-03-25,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,20.53,21126.0,66.50
15729,9730a234-08a2-40f0-aae6-b6c8f5026e1e,2012-03-26,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,20.92,21967.0,69.15
15730,a69069cb-e5b1-4320-9144-b800b03e67bf,2012-03-27,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,20.76,21620.0,68.06
15731,fde611d0-9e6e-4cac-ab93-dfb215785689,2012-03-28,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,20.61,21295.0,67.03
15732,181730ad-52b9-4ced-b54e-cd811409e3cd,2012-03-29,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,20.5,21065.0,66.31
15733,149f0a88-b5f5-4098-8dd2-f8359dfcc732,2012-03-30,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,20.05,20118.0,63.33
15734,a9db3874-00b2-4d88-92cc-2cccdb14d6c6,2012-03-31,March 2012,3,2012,STEENBRAS UPPER,Major Dam,31767.0,19.71,19454.0,61.24
15735,5b337f62-7a48-4d66-9d96-21764ebb6bbb,2012-04-01,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,19.71,19454.0,61.24
15736,abf0bb26-74c0-4087-a406-9779ebfd0616,2012-04-02,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,20.14,20306.0,63.92
15737,41d2ad22-b19c-4dab-b2fd-cb7a49f65bf1,2012-04-03,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,19.88,19781.0,62.27
15738,626ace6b-f1ad-4f72-9046-0ba184c2d6ca,2012-04-04,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,19.62,19282.0,60.70
15739,18a11283-63de-4d4c-8a71-043daecaff31,2012-04-05,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,19.18,18450.0,58.08
15740,7623e929-ae26-465c-bc5a-5dcd0d1f3e4e,2012-04-06,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,19.16,18412.0,57.96
15741,03c8ad50-4f75-4aeb-8506-d07866c9962d,2012-04-07,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,19.11,18319.0,57.67
15742,4f323a4b-4553-4ebd-b715-1c6c69783e41,2012-04-08,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,19.17,18431.0,58.02
15743,a215cb34-da9e-4923-94cd-e5ed30ae7ac5,2012-04-09,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,19.2,18488.0,58.20
15744,b92cba9d-8efc-4f62-9cef-5b0b829bc68f,2012-04-10,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,19.38,18826.0,59.26
15745,737e899c-a7b1-4d4d-acfe-43e271d104f1,2012-04-11,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,19.06,18225.0,57.37
15746,0c8b644d-644f-4001-bb38-d5217b6dad08,2012-04-12,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,19.06,18225.0,57.37
15747,3cf017bc-b5af-4372-b4f4-faf58a73279c,2012-04-13,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,18.46,17127.0,53.91
15748,c4c9c3c9-8a87-4cbe-a7e7-b497c1c85576,2012-04-14,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,17.76,15884.0,50.00
15749,39c0e450-f1df-470b-970d-69256c6067a1,2012-04-15,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,17.57,15556.0,48.97
15750,7bd7a0c9-39e8-41c6-97e4-7eba15ede5ac,2012-04-16,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,17.7,15782.0,49.68
15751,85e7c6cc-32bc-45e7-ae68-54c40b266f19,2012-04-17,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,17.39,15249.0,48.00
15752,b498d533-c959-4f2b-947e-1d577dce2e5b,2012-04-18,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,17.06,14690.0,46.24
15753,058f32db-a193-4333-bc85-c0d7a308423b,2012-04-19,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,16.58,13896.0,43.74
15754,899a20e6-f2ff-4b01-8c64-d0293b006112,2012-04-20,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,16.07,13078.0,41.17
15755,e37d8989-68a6-4792-ab57-e014a14941e8,2012-04-21,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,15.61,12360.0,38.91
15756,a9bd2662-456e-4ddd-a208-026c1ec6f35a,2012-04-22,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,15.47,12144.0,38.23
15757,8f194764-0aad-4583-b6ca-bf01f5705839,2012-04-23,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,15.85,12731.0,40.08
15758,0c7e7050-5c47-4ffa-a8ec-d5ef3a3a1307,2012-04-24,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,15.6,12345.0,38.86
15759,76970bfc-3c66-4a5d-a5ac-9711ffeaecab,2012-04-25,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,15.49,12175.0,38.33
15760,d568887b-1129-4b5d-96b9-57440811b2a9,2012-04-26,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,15.0,11438.0,36.01
15761,a419bfb6-59c0-4f33-9c70-f6987460f0da,2012-04-27,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,14.85,11237.0,35.37
15762,35eee01e-9461-447d-af78-b206017493a6,2012-04-28,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,14.85,11237.0,35.37
15763,23db3a96-1c4f-4a11-8c96-93312b1490f5,2012-04-29,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,14.85,11237.0,35.37
15764,7a8edc59-9980-44b4-9d5a-b0053ddef684,2012-04-30,April 2012,4,2012,STEENBRAS UPPER,Major Dam,31767.0,15.26,11677.0,36.76
15765,c1493413-5174-435d-ad3b-e114b9db2f4a,2012-05-01,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,15.08,11557.0,36.38
15766,90d8b437-451c-4336-a1a8-e4c4efa05fdf,2012-05-02,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,15.09,11572.0,36.43
15767,5f7b3d9a-0091-4150-a744-e790e7bc05f3,2012-05-03,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,15.33,11932.0,37.56
15768,ea2787da-1f73-43f4-9dde-77a0053eea2d,2012-05-04,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,15.46,12129.0,38.18
15769,49525fa0-fcdc-4713-b778-048c55573a0f,2012-05-05,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,15.84,12715.0,40.03
15770,8b5f79fb-b626-4265-b773-283fd72acf7e,2012-05-06,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,15.92,12841.0,40.42
15771,7126b32a-ae17-4d81-b9a6-816c681529a7,2012-05-07,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,16.33,13493.0,42.47
15772,d12629e2-fefd-492f-9cc1-d7dd13ec9384,2012-05-08,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,16.73,14142.0,44.52
15773,0918f7db-24b8-4232-9cb8-de87e9401ce7,2012-05-09,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,16.71,14110.0,44.42
15774,f737b025-861c-4e24-a259-dab0cf04c31f,2012-05-10,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.22,14960.0,47.09
15775,bfd87254-9dcb-4044-bc5f-573d6be099f7,2012-05-11,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.25,15011.0,47.25
15776,ec8d8332-e537-47d5-8d86-67996c75ef88,2012-05-12,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.1,14758.0,46.46
15777,bfaee557-60a3-4276-912f-3925dece3535,2012-05-13,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.1,14758.0,46.46
15778,009f1508-cc09-4802-9378-90e4ed035868,2012-05-14,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.3,15096.0,47.52
15779,3ce62301-adb1-40c1-a4a6-75d257c564ed,2012-05-15,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.28,15062.0,47.41
15780,ec3cbe52-a4b4-4b64-ae81-93676809f954,2012-05-16,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.34,15164.0,47.74
15781,ff557cc7-5849-4a15-9ba5-635fcdd652e5,2012-05-17,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.32,15130.0,47.63
15782,a4775b5c-836e-4064-aa62-ef84bf72bed4,2012-05-18,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.27,15045.0,47.36
15783,0a2dea9c-f586-4ee7-bf78-cb0fd166aafb,2012-05-19,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.16,14859.0,46.77
15784,3ee66084-4762-441b-aff4-b307bfbb5bea,2012-05-20,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.32,15130.0,47.63
15785,8f5593b4-1e68-4f46-9c35-75b4091d2fa1,2012-05-21,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.48,15402.0,48.48
15786,ae0d3ff9-347f-4bbc-9dd6-60ee8b9d8cf4,2012-05-22,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.43,15317.0,48.22
15787,db6476ca-641b-4bba-b590-2c1544c3a7d4,2012-05-23,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.52,15471.0,48.70
15788,801c45e9-4d8b-4222-8809-1694a9f745da,2012-05-24,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.52,15471.0,48.70
15789,1ec50dc2-690f-443f-942a-6ece02285b53,2012-05-25,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.52,15471.0,48.70
15790,668297c8-bb63-4dc5-9005-36ceaffcdd99,2012-05-26,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.52,15471.0,48.70
15791,65f8fef4-3bb3-4651-9842-bae48a9cccc3,2012-05-27,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.4,15266.0,48.06
15792,70ff01d2-6243-4c23-9175-61a0cf8be1d6,2012-05-28,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.88,16095.0,50.67
15793,de640cdf-9eea-4db5-8181-cacdf8c7e2a5,2012-05-29,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.7,15782.0,49.68
15794,3821ce04-8cc4-4d21-a66d-421f70d81cb9,2012-05-30,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.71,15799.0,49.73
15795,e1030f94-1900-44b8-8e20-d3871c3400fc,2012-05-31,May 2012,5,2012,STEENBRAS UPPER,Major Dam,31767.0,17.75,15867.0,49.95
15796,09020076-b773-4bec-9181-36e61e6cd20f,2012-06-01,June 2012,6,2012,STEENBRAS UPPER,Major Dam,31767.0,17.57,15556.0,48.97
